data,produto,categoria,loja,cidade,preco,quantidade,desconto,cliente
2023-11-07,Leite,Laticínios,Loja D,Curitiba,15.65,19,0.09,Lucas Fogaça
2023-05-05,Refrigerante,Bebidas,Loja B,Curitiba,13.85,11,0.22,Arthur Correia
2023-03-01,Sabonete,Higiene,Loja D,Belo Horizonte,20.01,12,0.17,Mariane Duarte
2023-02-09,Refrigerante,Bebidas,Loja D,Rio de Janeiro,24.1,14,0.07,Yuri Gonçalves
2023-03-06,Queijo,Laticínios,Loja B,Belo Horizonte,34.68,5,0.18,Luiz Henrique Fernandes
2023-05-27,Refrigerante,Bebidas,Loja C,São Paulo,6.83,14,0.15,Ana Duarte
2023-03-17,Macarrão,Alimentos,Loja D,Rio de Janeiro,45.29,15,0.0,Ana Lívia Alves
2023-03-03,Papel Higiênico,Higiene,Loja C,Belo Horizonte,37.91,5,0.26,Ana Laura da Costa
2023-08-09,Arroz,Alimentos,Loja B,São Paulo,9.22,17,0.28,Felipe Dias
2023-08-05,Refrigerante,Bebidas,Loja B,Belo Horizonte,35.76,8,0.21,Sra. Laís Almeida
2023-03-02,Refrigerante,Bebidas,Loja C,São Paulo,49.72,2,0.02,Luiz Felipe Moraes
2023-07-01,Leite,Laticínios,Loja D,Belo Horizonte,37.81,14,0.09,Leonardo Castro
2023-09-02,Detergente,Limpeza,Loja B,São Paulo,10.16,1,0.18,Maria Julia da Conceição
2023-07-09,Leite,Laticínios,Loja D,Curitiba,23.61,17,0.22,Alícia Santos
2023-05-24,Feijão,Alimentos,Loja B,Curitiba,26.18,2,0.17,Marcela Barros
2023-09-26,Macarrão,Alimentos,Loja D,Curitiba,18.17,11,0.23,Clarice Martins
2023-03-15,Arroz,Alimentos,Loja B,Belo Horizonte,27.4,19,0.26,Melissa Costa
2023-06-10,Feijão,Alimentos,Loja C,Curitiba,10.78,10,0.08,Letícia Jesus
2023-08-13,Sabonete,Higiene,Loja B,Curitiba,47.14,9,0.3,Pietro Rodrigues
2023-02-24,Sabonete,Higiene,Loja C,Rio de Janeiro,7.51,18,0.25,Vicente Moraes
2023-03-28,Arroz,Alimentos,Loja A,Rio de Janeiro,3.31,1,0.11,Paulo da Mata
2023-05-25,Macarrão,Alimentos,Loja D,Belo Horizonte,27.48,15,0.09,Calebe Mendes
2023-02-26,Feijão,Alimentos,Loja D,Belo Horizonte,26.18,3,0.26,Natália Ferreira
2023-05-23,Feijão,Alimentos,Loja C,São Paulo,37.98,8,0.22,Felipe Azevedo
2023-06-17,Detergente,Limpeza,Loja C,Curitiba,24.31,17,0.2,Isabella Fogaça
2023-02-07,Refrigerante,Bebidas,Loja A,Belo Horizonte,7.72,17,0.1,Raquel da Cunha
2023-10-13,Arroz,Alimentos,Loja A,Rio de Janeiro,9.43,13,0.26,Dr. Davi Luiz Dias
2023-04-23,Sabonete,Higiene,Loja C,Belo Horizonte,10.12,6,0.22,Pietro da Cruz
2023-05-25,Detergente,Limpeza,Loja B,São Paulo,47.69,7,0.0,Emanuel Farias
2023-02-04,Leite,Laticínios,Loja B,Rio de Janeiro,4.82,9,0.18,Maria Jesus
2023-11-20,Macarrão,Alimentos,Loja B,Curitiba,25.76,6,0.26,Bárbara Costela
2023-04-29,Café,Bebidas,Loja D,Belo Horizonte,40.45,13,0.18,Maria Eduarda Nogueira
2023-10-06,Leite,Laticínios,Loja C,São Paulo,13.29,10,0.13,Emilly Peixoto
2023-08-17,Refrigerante,Bebidas,Loja B,Belo Horizonte,8.44,15,0.29,Srta. Nicole das Neves
2023-12-05,Feijão,Alimentos,Loja C,Belo Horizonte,36.13,16,0.25,João Vitor da Rosa
2023-09-08,Macarrão,Alimentos,Loja D,Rio de Janeiro,4.36,9,0.15,Daniel Fogaça
2023-07-29,Arroz,Alimentos,Loja C,Curitiba,34.72,14,0.12,Sr. Thales da Rocha
2023-08-15,Papel Higiênico,Higiene,Loja D,Curitiba,45.88,9,0.15,Alice Porto
2023-04-23,Refrigerante,Bebidas,Loja A,Curitiba,24.04,8,0.17,Bárbara Pereira
2023-03-27,Queijo,Laticínios,Loja B,São Paulo,47.55,20,0.18,Bruno Castro
2023-03-08,Macarrão,Alimentos,Loja A,São Paulo,40.71,3,0.23,Emanuelly da Mata
2023-06-20,Refrigerante,Bebidas,Loja A,São Paulo,27.38,12,0.16,Sabrina Aragão
2023-03-22,Queijo,Laticínios,Loja D,Rio de Janeiro,16.64,6,0.27,João Guilherme Costa
2023-06-19,Papel Higiênico,Higiene,Loja B,Rio de Janeiro,47.18,2,0.25,Sr. João Felipe da Costa
2023-09-27,Feijão,Alimentos,Loja D,Belo Horizonte,4.99,10,0.09,Marina Porto
2023-04-28,Sabonete,Higiene,Loja A,Curitiba,38.25,13,0.2,Olivia Martins
2023-03-09,Café,Bebidas,Loja A,São Paulo,6.47,14,0.01,Raul Carvalho
2023-10-05,Macarrão,Alimentos,Loja B,São Paulo,37.59,13,0.06,Marcelo Carvalho
2023-11-07,Café,Bebidas,Loja C,Belo Horizonte,27.08,1,0.09,Beatriz da Conceição
2023-08-23,Sabonete,Higiene,Loja A,Curitiba,48.56,19,0.14,Vinicius Rocha
2023-05-30,Papel Higiênico,Higiene,Loja A,Rio de Janeiro,48.44,18,0.08,Beatriz Jesus
2023-05-26,Queijo,Laticínios,Loja B,Belo Horizonte,3.81,16,0.22,Sr. Rafael Alves
2023-07-10,Queijo,Laticínios,Loja A,Belo Horizonte,13.53,1,0.12,Ana Laura Ribeiro
2023-04-29,Leite,Laticínios,Loja C,Belo Horizonte,29.47,10,0.1,Maria da Mota
2023-11-19,Feijão,Alimentos,Loja A,Rio de Janeiro,12.76,16,0.18,Kaique Nascimento
2023-02-12,Detergente,Limpeza,Loja D,Belo Horizonte,27.6,19,0.23,Maitê Lima
2023-01-31,Leite,Laticínios,Loja C,Belo Horizonte,17.64,11,0.25,Srta. Maria Clara Silva
2023-01-19,Refrigerante,Bebidas,Loja D,São Paulo,15.6,7,0.23,Laís Peixoto
2023-09-08,Queijo,Laticínios,Loja D,Curitiba,48.1,8,0.1,Marcela Castro
2023-12-29,Leite,Laticínios,Loja A,São Paulo,23.01,3,0.11,Ana Julia Ferreira
2023-01-07,Detergente,Limpeza,Loja A,Rio de Janeiro,12.28,4,0.01,Ana Luiza Ramos
2023-08-06,Leite,Laticínios,Loja B,Belo Horizonte,9.57,18,0.13,Sr. Diego Campos
2023-01-05,Café,Bebidas,Loja A,Belo Horizonte,49.8,9,0.16,Nina Rodrigues
2023-11-11,Refrigerante,Bebidas,Loja B,Rio de Janeiro,16.64,7,0.24,Benjamin Martins
2023-07-10,Queijo,Laticínios,Loja C,Belo Horizonte,24.76,11,0.28,Ana Julia Jesus
2023-03-11,Detergente,Limpeza,Loja D,São Paulo,17.93,6,0.05,Ryan Porto
2023-02-04,Arroz,Alimentos,Loja C,Rio de Janeiro,12.37,4,0.16,Dra. Nicole Peixoto
2023-06-19,Feijão,Alimentos,Loja A,Belo Horizonte,30.94,3,0.11,Amanda das Neves
2023-10-14,Sabonete,Higiene,Loja C,São Paulo,46.61,9,0.09,João Vitor Costa
2023-08-07,Macarrão,Alimentos,Loja C,Curitiba,32.35,13,0.28,Maria Clara Silva
2023-10-15,Queijo,Laticínios,Loja B,São Paulo,30.85,4,0.22,Francisco Gonçalves
2023-05-24,Detergente,Limpeza,Loja C,São Paulo,8.96,17,0.18,Maria Eduarda Rezende
2023-07-16,Refrigerante,Bebidas,Loja C,Belo Horizonte,12.84,1,0.24,Maitê Campos
2023-04-21,Feijão,Alimentos,Loja B,Rio de Janeiro,10.75,1,0.1,Emanuel Vieira
2023-01-27,Detergente,Limpeza,Loja D,Belo Horizonte,34.25,11,0.09,Fernando Pinto
2023-03-02,Sabonete,Higiene,Loja D,Belo Horizonte,39.37,16,0.11,Beatriz Azevedo
2023-09-25,Refrigerante,Bebidas,Loja A,Rio de Janeiro,47.9,9,0.21,Pedro Henrique Santos
2023-08-12,Queijo,Laticínios,Loja D,Belo Horizonte,35.67,9,0.21,Laís Campos
2023-10-13,Papel Higiênico,Higiene,Loja C,Rio de Janeiro,4.19,12,0.26,Diogo da Mata
2023-12-10,Refrigerante,Bebidas,Loja D,Rio de Janeiro,32.0,7,0.11,Davi Aragão
2023-04-02,Arroz,Alimentos,Loja B,Belo Horizonte,19.97,7,0.0,Rafaela da Cunha
2023-06-08,Refrigerante,Bebidas,Loja A,Curitiba,46.04,17,0.28,João Guilherme Ribeiro
2023-11-07,Café,Bebidas,Loja A,Curitiba,33.16,13,0.01,Luiz Gustavo Viana
2023-12-23,Café,Bebidas,Loja C,São Paulo,48.64,1,0.26,Lorenzo da Mota
2023-08-30,Macarrão,Alimentos,Loja D,Belo Horizonte,11.17,18,0.24,Alexia Freitas
2023-01-20,Refrigerante,Bebidas,Loja A,Rio de Janeiro,36.17,6,0.26,Mariana Cardoso
2023-03-09,Feijão,Alimentos,Loja D,São Paulo,5.63,2,0.09,Paulo Ribeiro
2023-10-06,Café,Bebidas,Loja B,São Paulo,18.64,11,0.27,Marcela da Mota
2023-03-28,Macarrão,Alimentos,Loja C,São Paulo,47.21,13,0.12,Stella Pereira
2023-12-08,Arroz,Alimentos,Loja A,Rio de Janeiro,41.78,17,0.04,João Lucas Caldeira
2023-05-17,Feijão,Alimentos,Loja B,Belo Horizonte,5.09,20,0.06,Dra. Lívia Monteiro
2023-09-16,Papel Higiênico,Higiene,Loja B,São Paulo,17.62,18,0.11,Dr. Thiago da Cruz
2023-06-24,Leite,Laticínios,Loja A,Belo Horizonte,7.14,3,0.05,Sra. Isabelly Barbosa
2023-02-14,Detergente,Limpeza,Loja C,São Paulo,39.04,1,0.07,Ana Sophia da Rocha
2023-07-11,Leite,Laticínios,Loja A,Rio de Janeiro,17.47,7,0.22,Dr. Cauã Ferreira
2023-03-09,Café,Bebidas,Loja A,Belo Horizonte,36.18,6,0.08,Sr. Fernando da Rocha
2023-10-17,Refrigerante,Bebidas,Loja D,Rio de Janeiro,42.26,9,0.27,Lucas Gabriel Melo
2023-04-01,Café,Bebidas,Loja C,Belo Horizonte,15.43,16,0.11,Bernardo Porto
2023-07-06,Refrigerante,Bebidas,Loja D,Rio de Janeiro,4.73,19,0.12,Luiz Felipe Correia
2023-10-03,Macarrão,Alimentos,Loja B,Belo Horizonte,19.31,10,0.06,Fernando Alves
2023-12-25,Queijo,Laticínios,Loja C,São Paulo,27.12,7,0.08,Giovanna Dias
2023-08-28,Café,Bebidas,Loja A,São Paulo,27.3,6,0.14,Sra. Laís da Cruz
2023-08-28,Macarrão,Alimentos,Loja C,Curitiba,29.5,19,0.27,Marcela Nascimento
2023-06-15,Feijão,Alimentos,Loja C,São Paulo,10.46,16,0.1,Srta. Maysa Mendes
2023-11-28,Feijão,Alimentos,Loja B,Curitiba,17.39,15,0.16,Maria Clara Peixoto
2023-01-12,Leite,Laticínios,Loja D,Belo Horizonte,37.35,16,0.25,Milena Pereira
2023-05-10,Refrigerante,Bebidas,Loja C,Belo Horizonte,34.89,10,0.01,Srta. Emanuella Ramos
2023-04-30,Queijo,Laticínios,Loja A,Belo Horizonte,23.02,9,0.29,Dr. Leandro Monteiro
2023-07-25,Macarrão,Alimentos,Loja A,Rio de Janeiro,27.07,10,0.27,Vitor Gabriel Fogaça
2023-12-24,Queijo,Laticínios,Loja B,Rio de Janeiro,9.1,11,0.24,Ana Lívia da Cruz
2023-01-28,Feijão,Alimentos,Loja C,Rio de Janeiro,40.67,15,0.12,Leandro da Costa
2023-08-24,Arroz,Alimentos,Loja B,Rio de Janeiro,44.5,10,0.09,Yasmin Costela
2023-04-05,Sabonete,Higiene,Loja B,Belo Horizonte,7.24,8,0.05,Carolina Castro
2023-10-12,Refrigerante,Bebidas,Loja A,Belo Horizonte,10.49,4,0.14,Gabriel Barbosa
2023-12-18,Papel Higiênico,Higiene,Loja B,Belo Horizonte,34.42,15,0.21,Sabrina Castro
2023-02-19,Papel Higiênico,Higiene,Loja B,Curitiba,38.86,5,0.12,João Rodrigues
2023-06-17,Café,Bebidas,Loja D,Belo Horizonte,28.1,12,0.15,Emanuel Nogueira
2023-10-28,Arroz,Alimentos,Loja B,Rio de Janeiro,39.09,12,0.11,Enzo Gabriel Fogaça
2023-09-14,Arroz,Alimentos,Loja D,São Paulo,33.34,5,0.15,Emanuella Souza
2023-01-23,Sabonete,Higiene,Loja C,Belo Horizonte,7.36,13,0.2,Marcos Vinicius Martins
2023-08-06,Detergente,Limpeza,Loja C,Curitiba,21.18,16,0.01,Alexandre Dias
2023-08-04,Detergente,Limpeza,Loja B,Belo Horizonte,35.07,4,0.14,Davi Lucca Nunes
2023-02-12,Refrigerante,Bebidas,Loja A,Belo Horizonte,40.77,1,0.05,Isaac Monteiro
2023-03-07,Macarrão,Alimentos,Loja D,Belo Horizonte,3.54,13,0.13,João Gabriel Rodrigues
2023-01-28,Café,Bebidas,Loja D,Curitiba,37.88,4,0.18,Helena Correia
2023-08-19,Queijo,Laticínios,Loja C,Belo Horizonte,36.47,18,0.29,Rafael Oliveira
2023-02-27,Detergente,Limpeza,Loja D,Belo Horizonte,43.9,3,0.05,Leandro Duarte
2023-06-22,Macarrão,Alimentos,Loja C,Rio de Janeiro,27.2,20,0.22,Daniela Azevedo
2023-08-21,Papel Higiênico,Higiene,Loja A,Belo Horizonte,16.24,4,0.26,Luiz Henrique Azevedo
2023-08-24,Refrigerante,Bebidas,Loja A,Curitiba,14.86,11,0.2,Thiago da Paz
2023-01-13,Queijo,Laticínios,Loja C,Rio de Janeiro,16.78,14,0.01,Leonardo Nunes
2023-06-16,Café,Bebidas,Loja A,São Paulo,19.79,2,0.16,Francisco Carvalho
2023-07-22,Sabonete,Higiene,Loja B,São Paulo,28.14,5,0.22,Marina Peixoto
2023-11-21,Leite,Laticínios,Loja D,Curitiba,19.23,15,0.21,Ana Júlia Barros
2023-05-05,Queijo,Laticínios,Loja D,São Paulo,6.6,12,0.01,André Azevedo
2023-11-08,Feijão,Alimentos,Loja D,São Paulo,18.88,10,0.13,Miguel Santos
2023-01-12,Detergente,Limpeza,Loja C,São Paulo,42.33,14,0.29,Nina Carvalho
2023-04-09,Macarrão,Alimentos,Loja C,Curitiba,31.93,18,0.26,Rafael Melo
2023-05-05,Arroz,Alimentos,Loja C,Belo Horizonte,13.11,14,0.08,Alexia Barbosa
2023-12-19,Detergente,Limpeza,Loja C,São Paulo,31.42,6,0.2,Letícia da Rosa
2023-05-20,Arroz,Alimentos,Loja D,Rio de Janeiro,3.88,14,0.2,Ana Julia Caldeira
2023-05-21,Café,Bebidas,Loja D,Curitiba,7.57,8,0.01,Nathan Araújo
2023-06-16,Sabonete,Higiene,Loja A,Curitiba,37.22,20,0.25,Sr. João Vitor Martins
2023-10-29,Papel Higiênico,Higiene,Loja C,Belo Horizonte,25.35,18,0.0,Alana Souza
2023-06-24,Refrigerante,Bebidas,Loja C,Belo Horizonte,10.13,16,0.06,Enzo Gabriel Azevedo
2023-12-24,Detergente,Limpeza,Loja D,Curitiba,21.94,19,0.29,Juan Pires
2023-11-20,Leite,Laticínios,Loja C,São Paulo,12.75,17,0.11,Emanuella Cardoso
2023-05-30,Refrigerante,Bebidas,Loja D,Belo Horizonte,4.39,20,0.18,Ana Júlia Pinto
2023-11-16,Refrigerante,Bebidas,Loja D,Belo Horizonte,49.8,1,0.23,Heloísa Pires
2023-05-26,Queijo,Laticínios,Loja D,Rio de Janeiro,20.64,18,0.04,Lívia Gonçalves
2023-11-07,Feijão,Alimentos,Loja A,Belo Horizonte,13.26,4,0.17,Evelyn Moreira
2023-04-02,Detergente,Limpeza,Loja D,Belo Horizonte,19.55,7,0.13,Fernando Peixoto
2023-11-03,Café,Bebidas,Loja C,Curitiba,32.62,11,0.15,Caroline Alves
2023-09-30,Papel Higiênico,Higiene,Loja B,Belo Horizonte,26.26,15,0.09,Ana Beatriz Ribeiro
2023-08-19,Detergente,Limpeza,Loja B,Belo Horizonte,16.56,18,0.25,Vinicius da Rocha
2023-08-26,Detergente,Limpeza,Loja A,Belo Horizonte,30.27,14,0.29,Lucca Cardoso
2023-07-30,Sabonete,Higiene,Loja A,Rio de Janeiro,9.51,20,0.15,Alexia Nascimento
2023-02-11,Macarrão,Alimentos,Loja D,São Paulo,18.28,8,0.05,Isis Barbosa
2023-11-17,Leite,Laticínios,Loja A,Curitiba,4.07,20,0.27,Emanuelly Fogaça
2023-12-01,Papel Higiênico,Higiene,Loja B,Rio de Janeiro,24.52,8,0.05,Davi Lucas Ribeiro
2023-12-31,Sabonete,Higiene,Loja C,Rio de Janeiro,16.77,1,0.06,Gabrielly Costela
2023-08-25,Leite,Laticínios,Loja B,Belo Horizonte,49.52,6,0.29,Anthony Farias
2023-09-14,Feijão,Alimentos,Loja C,Rio de Janeiro,14.51,3,0.0,Maysa Moura
2023-01-17,Papel Higiênico,Higiene,Loja D,Belo Horizonte,6.31,14,0.29,Sabrina Almeida
2023-10-03,Feijão,Alimentos,Loja A,Belo Horizonte,25.6,2,0.09,Bryan Aragão
2023-07-23,Arroz,Alimentos,Loja C,Belo Horizonte,36.68,17,0.19,Lucas Castro
2023-08-14,Papel Higiênico,Higiene,Loja A,São Paulo,9.86,9,0.23,Alícia Dias
2023-10-24,Feijão,Alimentos,Loja B,Curitiba,22.41,11,0.04,Pietra Teixeira
2023-05-05,Leite,Laticínios,Loja B,Curitiba,7.56,3,0.14,Daniel da Cunha
2023-12-30,Leite,Laticínios,Loja B,Curitiba,19.09,15,0.1,Natália Porto
2023-08-19,Café,Bebidas,Loja C,São Paulo,38.78,5,0.16,João Miguel Barros
2023-01-14,Sabonete,Higiene,Loja C,Curitiba,36.55,10,0.28,Bárbara Azevedo
2023-03-23,Macarrão,Alimentos,Loja C,Belo Horizonte,36.51,10,0.05,Maria Ferreira
2023-12-22,Detergente,Limpeza,Loja B,Curitiba,43.38,9,0.19,Arthur Monteiro
2023-01-15,Sabonete,Higiene,Loja C,Rio de Janeiro,30.46,9,0.11,Maria Fernanda Cunha
2023-09-18,Queijo,Laticínios,Loja D,Belo Horizonte,32.07,6,0.29,Emilly Souza
2023-11-26,Detergente,Limpeza,Loja C,Curitiba,20.77,16,0.19,Kaique Rocha
2023-09-26,Leite,Laticínios,Loja B,Belo Horizonte,45.17,1,0.2,Lavínia Moura
2023-02-03,Refrigerante,Bebidas,Loja B,Curitiba,12.7,5,0.08,Dr. Matheus da Costa
2023-03-03,Sabonete,Higiene,Loja C,Belo Horizonte,24.59,1,0.25,Davi Martins
2023-09-26,Sabonete,Higiene,Loja B,Curitiba,34.22,13,0.19,Pietra Silveira
2023-06-18,Queijo,Laticínios,Loja A,Curitiba,29.0,18,0.25,Isabelly Correia
2023-10-03,Feijão,Alimentos,Loja A,Belo Horizonte,29.64,8,0.07,Isabelly Nogueira
2023-04-04,Sabonete,Higiene,Loja B,Belo Horizonte,11.34,20,0.08,Ana Clara Araújo
2023-05-23,Feijão,Alimentos,Loja B,São Paulo,45.59,5,0.16,Sra. Pietra Fogaça
2023-02-01,Sabonete,Higiene,Loja B,Rio de Janeiro,30.53,19,0.14,Mirella Pires
2023-02-20,Queijo,Laticínios,Loja A,Curitiba,40.13,3,0.06,Henrique Cardoso
2023-03-01,Leite,Laticínios,Loja A,Belo Horizonte,12.28,18,0.18,Sr. Pedro Lucas Peixoto
2023-11-03,Leite,Laticínios,Loja C,São Paulo,30.34,4,0.22,Maria Fernanda Cavalcanti
2023-08-15,Sabonete,Higiene,Loja D,São Paulo,14.83,14,0.18,Luiz Gustavo Cavalcanti
2023-09-10,Detergente,Limpeza,Loja C,Belo Horizonte,27.17,10,0.08,Isaac Teixeira
2023-09-30,Sabonete,Higiene,Loja C,Curitiba,34.86,17,0.09,Manuela Souza
2023-08-14,Feijão,Alimentos,Loja B,Belo Horizonte,3.31,17,0.14,Eduarda Pires
2023-03-25,Detergente,Limpeza,Loja A,Belo Horizonte,34.63,4,0.28,Sra. Catarina Nunes
2023-08-15,Refrigerante,Bebidas,Loja B,Rio de Janeiro,39.6,8,0.06,Dr. Davi Lucas Nascimento
2023-09-14,Café,Bebidas,Loja C,Belo Horizonte,7.84,10,0.28,Samuel Duarte
2023-04-18,Macarrão,Alimentos,Loja B,Curitiba,10.35,13,0.24,Vicente Campos
2023-03-22,Macarrão,Alimentos,Loja B,Curitiba,47.97,16,0.2,Emanuelly Ferreira
2023-08-02,Café,Bebidas,Loja B,Curitiba,25.18,10,0.11,Fernando Rezende
2023-06-06,Refrigerante,Bebidas,Loja C,Curitiba,24.14,14,0.17,Natália Santos
2023-08-02,Arroz,Alimentos,Loja D,São Paulo,48.53,12,0.19,Nicole Ramos
2023-03-13,Leite,Laticínios,Loja C,São Paulo,41.47,7,0.06,Ryan Dias
2023-05-12,Café,Bebidas,Loja C,São Paulo,18.13,13,0.1,Maria Luiza Campos
2023-10-14,Sabonete,Higiene,Loja B,Belo Horizonte,43.25,4,0.02,Sr. Luiz Henrique Araújo
2023-03-24,Refrigerante,Bebidas,Loja D,Belo Horizonte,47.75,2,0.23,Kaique das Neves
2023-07-19,Leite,Laticínios,Loja B,Curitiba,49.39,19,0.11,Sr. Thomas Aragão
2023-02-21,Arroz,Alimentos,Loja C,Curitiba,28.28,15,0.28,Sr. Leandro Correia
2023-02-26,Leite,Laticínios,Loja B,São Paulo,18.25,14,0.25,Gustavo Henrique das Neves
2023-03-19,Macarrão,Alimentos,Loja C,Rio de Janeiro,29.41,15,0.07,Sra. Stella Viana
2023-10-21,Queijo,Laticínios,Loja C,Curitiba,35.41,5,0.23,Ana Lívia Azevedo
2023-02-04,Refrigerante,Bebidas,Loja C,Belo Horizonte,38.12,7,0.06,Dra. Stella Santos
2023-08-28,Sabonete,Higiene,Loja D,Curitiba,18.65,9,0.08,Leandro Pereira
2023-01-12,Detergente,Limpeza,Loja A,Belo Horizonte,23.08,16,0.24,Juan Castro
2023-09-28,Arroz,Alimentos,Loja C,São Paulo,29.59,2,0.29,Vitor Hugo Rezende
2023-06-17,Queijo,Laticínios,Loja D,Curitiba,30.02,3,0.22,Sra. Pietra Almeida
2023-10-17,Feijão,Alimentos,Loja A,Rio de Janeiro,40.53,3,0.17,Bryan Freitas
2023-08-28,Macarrão,Alimentos,Loja B,São Paulo,39.05,14,0.25,Sra. Brenda Vieira
2023-08-27,Leite,Laticínios,Loja B,Curitiba,6.43,19,0.1,Lara da Paz
2023-09-28,Papel Higiênico,Higiene,Loja A,Belo Horizonte,30.01,1,0.19,Dra. Ana Laura Rezende
2023-07-19,Arroz,Alimentos,Loja A,Rio de Janeiro,18.15,5,0.08,Srta. Isadora Nogueira
2023-04-25,Macarrão,Alimentos,Loja C,Belo Horizonte,33.72,7,0.23,Emanuella Cavalcanti
2023-10-22,Refrigerante,Bebidas,Loja B,Rio de Janeiro,39.33,7,0.09,Rafaela da Rosa
2023-02-21,Arroz,Alimentos,Loja A,Rio de Janeiro,28.38,3,0.1,Maria Julia Costa
2023-06-11,Sabonete,Higiene,Loja B,Rio de Janeiro,17.24,14,0.3,Letícia Campos
2023-04-30,Sabonete,Higiene,Loja C,São Paulo,9.45,15,0.04,Srta. Ana Sophia Cardoso
2023-07-12,Arroz,Alimentos,Loja D,Rio de Janeiro,20.88,15,0.13,Isabelly Moura
2023-04-12,Sabonete,Higiene,Loja D,São Paulo,7.36,6,0.15,Raul Moura
2023-10-24,Queijo,Laticínios,Loja A,Rio de Janeiro,38.56,4,0.28,Francisco Ribeiro
2023-11-06,Refrigerante,Bebidas,Loja C,Belo Horizonte,11.98,3,0.24,Agatha Dias
2023-07-04,Leite,Laticínios,Loja C,São Paulo,47.41,1,0.0,Sr. Luiz Gustavo da Costa
2023-08-04,Papel Higiênico,Higiene,Loja A,Curitiba,19.94,10,0.25,Gustavo Duarte
2023-08-11,Café,Bebidas,Loja B,São Paulo,33.57,13,0.26,Cecília Ribeiro
2023-01-09,Café,Bebidas,Loja C,São Paulo,9.61,8,0.05,Mariana Lima
2023-01-05,Detergente,Limpeza,Loja B,Rio de Janeiro,35.67,2,0.02,Dra. Mirella da Luz
2023-04-18,Café,Bebidas,Loja C,Belo Horizonte,41.69,14,0.05,Ana Clara Jesus
2023-09-23,Detergente,Limpeza,Loja B,Curitiba,44.32,4,0.24,Júlia Aragão
2023-01-16,Leite,Laticínios,Loja B,Curitiba,21.97,12,0.27,Catarina Jesus
2023-05-16,Macarrão,Alimentos,Loja C,São Paulo,39.81,11,0.01,Stella Barros
2023-08-29,Arroz,Alimentos,Loja B,Belo Horizonte,5.19,13,0.23,Ryan Azevedo
2023-09-26,Detergente,Limpeza,Loja B,São Paulo,3.7,8,0.03,Letícia Sales
2023-02-03,Feijão,Alimentos,Loja D,Belo Horizonte,49.22,18,0.13,Lavínia Azevedo
2023-11-05,Arroz,Alimentos,Loja C,Belo Horizonte,25.07,9,0.04,Juan Mendes
2023-12-03,Queijo,Laticínios,Loja C,São Paulo,25.46,19,0.06,Sr. Kevin Araújo
2023-04-23,Queijo,Laticínios,Loja B,Rio de Janeiro,13.6,3,0.22,Sr. Yuri Araújo
2023-07-26,Café,Bebidas,Loja A,Rio de Janeiro,13.63,6,0.22,Dra. Maria Clara Alves
2023-06-04,Refrigerante,Bebidas,Loja D,Curitiba,38.72,5,0.1,Camila Vieira
2023-07-11,Detergente,Limpeza,Loja A,Belo Horizonte,32.7,7,0.29,Olivia Lima
2023-01-08,Detergente,Limpeza,Loja A,Rio de Janeiro,10.61,11,0.0,Daniela Pinto
2023-09-04,Leite,Laticínios,Loja C,Rio de Janeiro,32.55,19,0.12,Melissa Gonçalves
2023-04-20,Leite,Laticínios,Loja C,Belo Horizonte,8.54,9,0.2,Cauã Almeida
2023-09-21,Refrigerante,Bebidas,Loja C,Rio de Janeiro,15.0,16,0.23,Srta. Alice Pereira
2023-08-22,Feijão,Alimentos,Loja C,Curitiba,5.97,12,0.13,Isabel Ferreira
2023-01-14,Queijo,Laticínios,Loja B,São Paulo,13.67,15,0.25,Isaac Ramos
2023-03-03,Queijo,Laticínios,Loja C,Rio de Janeiro,44.05,10,0.14,Dr. Erick Ramos
2023-10-11,Feijão,Alimentos,Loja B,Belo Horizonte,41.54,17,0.06,Laura da Cunha
2023-12-15,Sabonete,Higiene,Loja A,Rio de Janeiro,37.47,12,0.16,Isadora Ferreira
2023-03-19,Macarrão,Alimentos,Loja A,Curitiba,28.35,17,0.05,Sr. Renan da Paz
2023-03-23,Feijão,Alimentos,Loja B,Rio de Janeiro,42.63,5,0.16,Marina Rodrigues
2023-11-09,Papel Higiênico,Higiene,Loja B,Curitiba,5.3,13,0.09,Laura Rezende
2023-09-25,Papel Higiênico,Higiene,Loja D,Belo Horizonte,18.13,10,0.0,Milena Ferreira
2023-05-09,Queijo,Laticínios,Loja C,Rio de Janeiro,46.38,20,0.18,Antônio Porto
2023-02-04,Arroz,Alimentos,Loja D,Rio de Janeiro,9.76,6,0.23,Catarina da Rosa
2023-05-05,Papel Higiênico,Higiene,Loja B,Belo Horizonte,21.38,7,0.07,Emilly Pires
2023-06-29,Feijão,Alimentos,Loja B,Curitiba,9.6,13,0.04,Heitor da Paz
2023-10-27,Detergente,Limpeza,Loja B,Belo Horizonte,9.69,9,0.23,Srta. Lívia Moreira
2023-01-06,Feijão,Alimentos,Loja C,São Paulo,39.27,20,0.14,Luna da Cruz
2023-12-05,Leite,Laticínios,Loja C,São Paulo,28.44,20,0.14,Maria Eduarda Mendes
2023-02-06,Refrigerante,Bebidas,Loja C,São Paulo,20.93,9,0.03,Alana Nunes
2023-08-27,Papel Higiênico,Higiene,Loja B,Belo Horizonte,38.65,8,0.16,Dra. Manuela da Rocha
2023-02-15,Macarrão,Alimentos,Loja C,Rio de Janeiro,43.86,16,0.25,Nicolas Alves
